nachforderung;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37;feature_38;feature_39;feature_40;feature_41;feature_42;feature_43;feature_44;feature_45;feature_46;feature_47;feature_48;feature_49 
425,7;47;-75,6;487,4513485;573,2135484;1081;0;0;0;0;0;1;0;0;0;1;1;1;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,21
0;1;3,6;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93
240,77;23;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,45
0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48
0;8;3,88;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,53
0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3
0;6;1,06;5,983869347;0;199;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94
0;2;0;43,38125984;39,78857143;997;0;0;0;1;0;0;0;1;0;0;2;1;100;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,95
0;30;3,15;0;0;0;1;6;0;0;1;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,95
0;4;0;93,37792683;79,96256;2179;0;0;0;1;0;0;0;0;0;0;3;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08
0;4;18;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,21
0;4;0;418,5642625;396,1004869;2812;0;0;0;1;1;0;0;1;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,32
0;23;-26,4;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,39
176,91;2;0;99,94311184;65,77847291;1898;0;0;0;1;0;1;0;1;0;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88,83
0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,66
0;7;0;94,44235346;60,3522;1143;0;0;0;1;0;0;0;1;0;1;1;2;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,68
0;50;24,75;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0,21
0;11;0;101,0002404;31,25070423;1456;0;0;0;1;0;0;0;1;0;0;1;2;100;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15
0;10;1;83,11744204;82,37786967;2904;0;4;0;1;0;1;0;1;0;1;1;2;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,87
0;14;0;257,9703945;225,1977652;2402;0;0;0;1;0;0;0;1;0;0;1;3;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,26
0;49;0;0;0;0;2;1;0;0;0;1;0;0;0;1;0;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9
0;27;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1,49
0;2;0;24,97898032;28,2993617;559;0;0;0;1;0;1;0;1;0;0;1;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,68
0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,58
190,08;30;1,26;141,1444454;130,678247;2304;0;4;0;1;0;0;0;0;0;0;1;1;100;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,55
0;8;0;406,2142872;375,5512618;3418;0;0;0;1;0;0;0;0;0;1;2;2;100;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03
0;6;0;51,34821641;35,11013889;1217;0;0;0;0;0;1;0;0;0;1;1;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81
0;2;0;82,0311722;84,00118644;329;0;0;0;1;0;1;0;1;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66
0;24;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,93
0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,64
0;8;0;2,178037383;0;321;0;0;0;1;1;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0,99
0;9;0;46,77927136;0;398;0;0;0;1;1;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,06
0;4;0;57,45657559;52,0544;549;0;0;0;1;0;0;0;1;0;0;3;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,59
0;5;3,78;252,028338;234,001;1692;0;2;0;1;0;1;0;0;0;0;1;3;100;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,28
0;22;5,57;0;0;0;2;6;0;0;1;0;0;1;0;1;0;0;100;1;0;0;0;1;1;0;0;0,25;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74
0;2;9,18;0;0;0;0;3;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9
0;4;0;106,967449;131,1184;882;0;0;0;1;1;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74
0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,77
0;12;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,91
0;29;0;202,2827545;166,037265;5871;0;0;0;1;1;0;0;0;0;0;2;3;100;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,62
8,34;68;0;538,8894466;514,9145153;8197;1;0;0;0;1;0;0;1;1;1;5;2;100;1;2;0;0;1;1;0;0;0,25;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,63
0;5;0;214,707;247,8077326;2660;0;0;0;0;0;0;0;0;0;0;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,78
138,09;2;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;70,54
0;2;18,99;0;0;0;0;4;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,5
0;4;0;132,2571913;138,3689831;1500;0;0;0;0;0;0;0;1;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,06
0;5;0;91,16208401;105,4727451;535;0;0;0;0;1;0;0;1;0;0;0;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1,71
0;30;9,51;0;0;0;0;7;0;1;1;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25
0;10;3,24;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4
0;59;0;954,5051688;876,0877846;4219;0;1;0;0;1;0;0;0;0;1;1;1;100;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0,75
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,24
105,29;35;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,54
0;21;3,24;92,63119502;86,23564854;2112;0;6;0;1;0;0;0;1;0;0;1;1;100;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,21
0;14;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,98
0;10;23,68;422,592497;492,6174;1423;0;6;0;1;0;0;0;1;0;1;1;3;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,73
5902,3;24;3,61;0;0;0;0;4;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247,1
0;12;2,48;262,9218703;207,5431227;2897;0;2;0;1;1;0;0;0;0;1;1;1;100;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1,88
0;51;-5,62;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03
0;1;4,05;77,59704453;62,19414634;494;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,46
0;12;0;55,78267882;60,0951938;1121;0;0;0;1;0;1;0;0;0;0;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07
0;6;0;349,661289;430,0816335;2358;0;0;0;1;0;0;0;0;0;0;1;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,62
0;36;0,75;191,0255587;202,4018644;1743;0;4;0;1;1;0;0;1;0;1;1;2;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0,73
0;16;4,26;100,3720633;130,2152055;2782;0;2;0;1;0;1;0;0;0;0;1;3;100;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,17
173,22;59;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,11
0;6;30,1;0;0;0;0;6;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,62
0;4;0,68;38,92027747;35,14746667;842;0;0;0;1;0;1;0;0;0;0;1;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,79
56,18;52;0;687,8119424;697,9793292;8160;0;0;0;0;0;0;0;1;0;1;4;3;100;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2,76
0;44;12,34;0;0;0;2;6;0;0;1;0;0;0;0;0;0;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1,76
248,09;34;0;601,2452359;541,3074468;3019;0;3;0;0;1;0;0;1;0;0;2;3;100;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,81
0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
405,2;53;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;100;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8,89
0;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92
0;14;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16
0;2;0,9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55
394,1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,06
0;4;-238,81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3
0;10;0;19,15068666;17,43548387;1049;0;0;0;1;1;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,73
683,14;51;-94,67;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;14,38
128,09;22;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;100;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,43
0;5;0;66,90240223;41,95248322;993;0;0;0;1;1;0;0;0;0;1;0;3;100;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88
0;2;0;132,5620898;125,5134375;713;0;0;0;1;0;0;0;0;0;1;3;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,43
0;23;0;192,6393516;186,8816955;3221;0;0;0;0;0;0;0;0;0;0;1;3;100;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49
2652,7;93;4,25;203,1501254;210,0002787;4850;2;4;0;0;1;1;0;1;0;1;4;1;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,17
109,45;49;8,64;0;0;0;0;5;0;0;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;171,12;0;3,48
0;55;0,36;163,8012749;121,4053081;2306;0;4;0;0;0;0;0;0;0;1;0;1;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1,84
0;10;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19
0;4;1,34;190,5770635;137,8840667;1621;0;4;0;1;1;0;0;0;0;0;1;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,14
3851,12;43;151,72;0;0;0;1;8;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90,3
289,36;44;0,9;508,9029972;454,1206287;3083;1;4;0;0;0;0;0;0;0;1;2;1;100;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,74
0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,3
0;1;0;48,33166667;0;70;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,01
731,27;4;-17,66;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183,14
703,39;17;0;134,1292636;120,5145575;2879;0;0;0;1;0;0;0;1;0;0;2;2;100;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,5
0;31;1,02;324,7108136;324,4916793;3577;0;4;0;0;0;1;0;1;0;1;1;3;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,54
0;10;0;30,87956866;13,53611111;1375;0;0;0;1;0;0;0;1;0;1;1;2;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15
0;6;0;259,6551548;291,1111613;1680;0;0;0;0;0;1;0;0;0;1;1;3;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,51
1880,32;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;471,23
41,66;25;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77
0;36;0;97,1864631;107,2125234;1812;0;0;0;1;0;1;0;1;0;0;2;0;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,21
0;2;3,96;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1
0;4;0;2,259446565;0;524;0;0;0;1;0;0;0;1;0;0;1;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38
0;1;0;89,8493577;43,70613636;860;0;0;0;1;1;0;0;0;0;1;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,4
0;2;0;127,5359474;253,620625;420;0;0;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,05
0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49
0;61;2,08;151,2262034;128,7170233;5058;0;8;0;0;1;1;0;0;0;0;2;2;100;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,27
0;2;-34,8;0;0;0;0;2;0;1;1;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,85
0;16;6,87;141,8867867;147,785;361;0;5;0;1;1;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,27
0;16;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,91
0;4;8,1;191,6129655;155,0608219;870;0;0;0;1;0;1;0;1;0;0;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,58
0;6;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,91
0;55;0;563,474076;382,808046;3504;0;0;0;1;1;0;0;1;0;1;2;2;100;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88
0;10;0;284,6548349;275,935154;4857;0;0;0;1;1;0;0;0;0;0;1;3;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07
0;15;0;325,2560154;294,8205701;3627;1;0;0;1;0;0;0;1;0;1;1;0;100;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,93
23219,97;7;0;354,1638111;620,7566667;307;0;0;0;0;0;0;0;1;0;1;0;0;100;1;0;0;0;1;2;0;0;0,2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3317,21
0;2;0;35,02086842;24,73692982;158;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,79
0;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1,29
0;8;-3,51;244,508796;289,3395781;2064;0;4;0;1;0;0;0;0;0;1;1;0;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47
0;3;1,35;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1,65
0;6;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81
0;2;0;504,0696374;530,3666667;830;0;0;0;1;1;0;0;1;0;0;3;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,83
0;35;3,69;485,8166501;375,618941;5031;0;5;0;0;0;0;0;1;0;1;2;0;100;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
0;4;0,45;3,417995272;1,07675;2115;0;0;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,39
0;2;1,08;87,06754587;58,91210526;872;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,77
0;16;0;264,0110902;164,403037;1366;0;0;0;1;0;0;0;1;0;0;2;0;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,86
0;9;0;164,4832108;140,1742396;2333;0;0;0;0;0;0;0;0;0;1;1;2;100;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
42,77;10;23,57;215,3100203;82,221875;758;0;4;0;1;0;0;0;1;0;1;1;3;100;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5,19
